RFID,nom,prenom,courriel,tel,adresse_postale,dateDeNaissance,idGrade,idRang,idDignite,idTitre,idGroupe
6490060615,Rousseau,Geneviève,rousseau_geneviève@tele2.fr,9019732870,62238,1955-07-17,1,2.0,,,2945965350
6470375738,Gosselin,Alexandria,gosselin_alexandria@tiscali.fr,3864036072,23493,1980-06-04,1,,,,2557438769
5539811895,Lebrun,Antoinette,lebrun_antoinette@live.com,7575257482,75207,1976-12-06,1,,,,8894037471
3098372868,Guillon,Éric,guillon_éric@live.com,2467541192,88270,1978-05-06,1,,3.0,,6050453215
6029741010,Cousin,Richard,cousin_richard@wanadoo.fr,9098802886,24906,1975-02-17,1,,,,3498683433
9108016890,Chevalier,Gabriel,chevalier_gabriel@voila.fr,6676648790,89078,1995-08-01,5,,2.0,2.0,1083144912
9070921420,Bernier,Pierre,bernier_pierre@hotmail.fr,8970063201,78295,1966-05-13,4,,,1.0,8654757824
2131323645,Lemoine,Philippe,lemoine_philippe@dbmail.com,7251158330,16695,1984-06-07,1,,,,8965668535
3092620763,Couturier,André,couturier_andré@live.com,7460687530,35591,1951-04-16,1,1.0,,2.0,3431295653
8668139613,Techer,Constance,techer_constance@free.fr,1484933623,99049,1955-07-01,1,,,,9049066537
2696724126,Morin,Richard,morin_richard@club-internet.fr,4497204481,83416,1976-05-12,1,,,,4437557565
8934610086,Letellier,Marianne,letellier_marianne@sfr.fr,0744469677,31851,1970-04-27,3,,,,7970714119
5428121436,Potier,Alexandria,potier_alexandria@free.fr,9623257712,11073,1997-03-03,1,,,,7459875960
9262127845,Ruiz,Julie,ruiz_julie@bouygtel.fr,0510316040,60486,1974-12-19,4,,,,3794479229
9785520739,Tanguy,Joséphine,tanguy_joséphine@tele2.fr,4764462078,30561,1952-09-20,4,,1.0,3.0,8283391142
5105220357,Blanc,Odette,blanc_odette@gmail.com,6431642353,22667,1973-09-27,2,1.0,,,6723047732
3826856146,Clément,Nath,clément_nath@club-internet.fr,7592664891,54597,1981-07-17,7,1.0,,1.0,6793816076
7736306128,Charpentier,Philippine,charpentier_philippine@laposte.net,8937037664,68312,1941-08-08,1,1.0,,,2945965350
1572830298,Diallo,Julien,diallo_julien@club-internet.fr,1280234106,73677,1991-07-02,1,,1.0,,5664845352
6707819583,Hoareau,Gabriel,hoareau_gabriel@yahoo.fr,2876537872,35866,2006-05-13,1,,,3.0,3706917257
4824732606,Vidal,Éric,vidal_éric@dbmail.com,3471564878,82548,1985-01-09,1,,,,7967163462
9902363987,Coste,Alexandrie,coste_alexandrie@hotmail.fr,0918530974,18495,1994-06-28,1,,,,3392728242
3178553344,Maury,Camille,maury_camille@orange.fr,6316162365,38772,1939-11-25,1,,2.0,3.0,8970764836
6243918110,Marchal,Céline,marchal_céline@tiscali.fr,2730905404,66804,1967-07-03,1,1.0,,,2829168963
3678220938,Klein,Lucas,klein_lucas@tele2.fr,8363112807,72272,2002-01-09,3,,,,9049066537
5069495785,Vaillant,Camille,vaillant_camille@tiscali.fr,2010241656,98134,1992-10-22,3,,,,1291576549
2151781910,Bailly,Hélène,bailly_hélène@sfr.fr,6460075472,74115,1995-10-30,1,,,,6774919538
1062528726,Guillet,Marie,guillet_marie@hotmail.fr,1759603067,19034,1952-03-10,1,,,,8968339833
3903636733,Dias,Stéphanie,dias_stéphanie@free.fr,3526226091,70051,1997-03-27,3,,,,9252043601
1949926017,Vallet,Roland,vallet_roland@voila.fr,1375906556,39271,1964-03-05,5,1.0,,3.0,3487627735
6272446335,Martins,Olivie,martins_olivie@laposte.net,2952843382,16785,1984-04-20,1,,,,6723047732
7806056918,Dumont,Audrey,dumont_audrey@ifrance.com,2138372544,49278,2001-11-10,1,2.0,,,6723047732
4678466400,Dumas,Christophe,dumas_christophe@yahoo.fr,0731712983,99557,1993-05-01,1,,,,4261260447
7604691761,Renault,Dominique,renault_dominique@sfr.fr,8874857462,81778,1984-02-17,1,,,,5664845352
9308956933,Alexandre,Marcel,alexandre_marcel@wanadoo.fr,9365375019,29223,1979-12-22,1,,,,2945965350
1847378590,Chartier,Stéphanie,chartier_stéphanie@sfr.fr,0640003873,69871,1938-05-31,2,,2.0,,2548185245
6022175363,Jacob,Xavier,jacob_xavier@ifrance.com,0684646786,15355,1935-12-03,1,,,,9596329928
7994089986,Dupré,Valentine,dupré_valentine@wanadoo.fr,8573418404,78511,1986-07-29,5,1.0,,1.0,7459875960
5791397677,Millet,Adrienne,millet_adrienne@free.fr,5561208045,51953,1941-07-28,1,,,,2369643785
5884760182,Alexandre,Roland,alexandre_roland@noos.fr,5298898099,52589,1982-01-04,1,,,,4551123954
6419565467,Benard,Stéphanie,benard_stéphanie@noos.fr,3239641790,68254,1979-09-29,1,,,,3322968243
6429524850,Laine,Victoire,laine_victoire@tiscali.fr,9419341997,56524,1936-04-25,1,,,,2548185245
6943490836,De Oliveira,Gérard,de oliveira_gérard@sfr.fr,7659951095,65646,1994-08-06,1,,,,8030289257
7564532371,Auger,Nath,auger_nath@tele2.fr,0109313455,28682,1984-05-28,1,1.0,,,1231672681
7241729860,Buisson,Alexandria,buisson_alexandria@live.com,6944293999,38028,1979-06-17,3,,,,3487627735
4121043506,Costa,Alexandria,costa_alexandria@bouygtel.fr,8166597499,71216,2007-07-08,1,,,,3030842343
5472287751,Pierre,Richard,pierre_richard@noos.fr,4384797449,84207,1987-08-09,7,2.0,2.0,3.0,8876413213
4977432334,Toussaint,Julien,toussaint_julien@live.com,6342891818,97726,1950-03-21,7,,,,4131911466
2217484629,Sauvage,Étienne,sauvage_étienne@gmail.com,9121161954,17349,1980-09-10,7,2.0,3.0,1.0,2548185245
2126273337,Maurice,Michel,maurice_michel@orange.fr,7026930643,94674,1963-10-06,3,,,,2829168963
7253934360,Royer,Mathilde,royer_mathilde@orange.fr,3341592996,30274,1985-08-04,1,,,,4946804105
5735840205,Gosselin,Inès,gosselin_inès@dbmail.com,6835377590,32743,1945-08-24,4,1.0,1.0,2.0,7967163462
9433552615,Texier,Andrée,texier_andrée@ifrance.com,6855745269,24990,1965-07-26,3,,,,6793816076
8466711064,Launay,Élisabeth,launay_élisabeth@orange.fr,3673831505,94054,1960-06-24,1,,,,7738358497
4675485651,Toussaint,Joseph,toussaint_joseph@bouygtel.fr,5592048468,99536,1999-09-14,1,,,,1083144912
7513656824,Blanc,Catherine,blanc_catherine@live.com,9176342709,83006,1963-06-11,2,,,,8358901571
4929147630,Peron,Claire,peron_claire@yahoo.fr,3156905726,27108,1993-03-19,1,,,,6356963178
7907784234,Brunet,Alfred,brunet_alfred@tele2.fr,9015372987,24439,1959-03-14,7,2.0,3.0,3.0,2548185245
3731901275,Ferreira,Suzanne,ferreira_suzanne@dbmail.com,4167845050,21849,1972-11-24,2,,,,8968339833
7545940569,Thibault,Joséphine,thibault_joséphine@hotmail.fr,6021848906,64203,1966-01-20,2,,,,8030289257
6475119580,Thibault,Patricia,thibault_patricia@gmail.com,5045470367,68148,1976-02-06,1,,,,2548185245
8697704317,Millet,Monique,millet_monique@sfr.fr,3556837695,28797,1962-09-13,1,,,,3487627735
8504157424,Charpentier,Guillaume,charpentier_guillaume@dbmail.com,6130517819,24486,1937-08-02,1,,,,8054020172
3638885254,Paul,Paul,paul_paul@sfr.fr,7638494491,28604,1971-03-10,1,,,,8030289257
7995365086,Lebreton,Camille,lebreton_camille@free.fr,0383405510,95730,1980-12-30,6,1.0,2.0,1.0,8654757824
5225948853,Boulanger,Auguste,boulanger_auguste@free.fr,4862638852,83316,1935-10-01,1,2.0,,,8654757824
7115174307,Collin,Élisabeth,collin_élisabeth@gmail.com,7351638693,34357,1987-12-10,1,,,,3431295653
5274673209,Maréchal,Henriette,maréchal_henriette@dbmail.com,2483562903,37956,1937-03-29,3,,,3.0,1231672681
6491486461,Allard,Thibault,allard_thibault@tele2.fr,0900141516,39550,2006-03-17,5,,2.0,1.0,7382270602
6245371320,Perrot,Agnès,perrot_agnès@gmail.com,0083540646,42146,1978-03-22,2,,,,2945965350
7936326540,Legendre,Stéphanie,legendre_stéphanie@voila.fr,8131255267,40729,1986-04-29,4,1.0,2.0,,5877273185
8821671881,Pottier,Renée,pottier_renée@laposte.net,1935177342,34432,1964-07-17,1,,,,6774919538
2440435039,Potier,Henriette,potier_henriette@wanadoo.fr,7042755946,68778,1966-11-27,2,,,,6774919538
4898433293,Nicolas,Michelle,nicolas_michelle@hotmail.fr,9163442362,22361,2000-04-23,1,,,,6356963178
8706069603,Torres,Dorothée,torres_dorothée@bouygtel.fr,1952757225,16669,1958-10-03,1,,,,4551123954
9724241656,Delmas,Georges,delmas_georges@ifrance.com,8640911702,71173,1989-08-04,1,1.0,,,9483825704
2432028087,Aubry,Guillaume,aubry_guillaume@ifrance.com,4488027990,26290,1985-04-20,1,,,2.0,4946804105
7239825379,Pruvost,Maurice,pruvost_maurice@hotmail.fr,0792426867,10709,1944-01-04,1,,,,5877273185
5279011338,Fernandes,David,fernandes_david@wanadoo.fr,4353416168,39756,1954-10-25,1,2.0,1.0,,7935233743
3837520436,Nicolas,Hugues,nicolas_hugues@tele2.fr,5844181942,62310,1952-08-12,4,,1.0,3.0,2945965350
1171651919,Leclercq,Anastasie,leclercq_anastasie@club-internet.fr,6139420724,86403,1972-11-21,1,,,,7967163462
4371571439,Nguyen,Charlotte,nguyen_charlotte@free.fr,7652710220,85271,1976-08-18,7,1.0,2.0,2.0,9596329928
8377917061,Germain,Sylvie,germain_sylvie@wanadoo.fr,5974169063,30991,1994-10-22,1,,,,9252043601
5132970346,Robert,Louis,robert_louis@hotmail.fr,1946476730,78408,2005-10-11,4,1.0,1.0,1.0,8358901571
8629499781,Brunet,Jeanne,brunet_jeanne@ifrance.com,3981641670,26799,1945-10-06,2,,,,3322968243
3628829118,Mahe,Xavier,mahe_xavier@bouygtel.fr,9848134626,25812,1940-02-28,1,,,,8965668535
2170490591,Bègue,Claire,bègue_claire@wanadoo.fr,7734927709,70416,1936-08-26,1,,,,3431295653
7013730549,Marchand,Amélie,marchand_amélie@voila.fr,6158402150,69938,1950-12-15,1,2.0,2.0,,2740300555
4029871044,Morvan,Alexandria,morvan_alexandria@sfr.fr,7010855910,91841,1976-12-12,1,,,,3538927591
9727687546,Masson,Célina,masson_célina@live.com,9894193490,12288,1990-03-23,1,,,,5366105887
2819391868,Hoareau,Olivie,hoareau_olivie@live.com,6756801987,19419,1957-01-27,1,,,,5877273185
7660590588,Delmas,Camille,delmas_camille@wanadoo.fr,3559646453,11531,1955-08-20,1,,,,2369643785
9787773088,Millet,Élise,millet_élise@yahoo.fr,4903768621,48722,1966-08-30,1,,,,9072452886
5933825391,Antoine,Pénélope,antoine_pénélope@club-internet.fr,4922462512,82090,1939-05-16,1,,,,2954742847
9926760565,Renaud,Luce,renaud_luce@orange.fr,1130348160,96027,1996-02-26,1,,,,7713134262
3994272936,Girard,Suzanne,girard_suzanne@orange.fr,7356298623,18183,1989-12-04,1,,,,9072452886
7422483025,Fleury,Richard,fleury_richard@ifrance.com,7778810076,41131,1959-07-13,1,,2.0,,7713134262
5879823577,Gay,Honoré,gay_honoré@club-internet.fr,2446547491,49619,1957-06-03,1,,,,3794479229
3784213654,Blondel,Christophe,blondel_christophe@orange.fr,4588183990,55996,2002-03-26,3,,,,9072452886
7219232876,Fernandes,Nicolas,fernandes_nicolas@laposte.net,5251913050,82111,1956-04-12,2,,,,4946804105
8127389243,Pereira,Honoré,pereira_honoré@hotmail.fr,0424951954,42021,1966-07-27,1,,,,6774919538
9369950485,Bonnet,Eugène,bonnet_eugène@voila.fr,0480615412,25436,1968-07-08,1,,2.0,,3487627735
8764840565,Lefebvre,Xavier,lefebvre_xavier@laposte.net,2668319741,33816,1943-08-28,1,,,,3322968243
8990341011,Duval,Dominique,duval_dominique@wanadoo.fr,5947793734,37116,1938-05-08,2,,,,8030289257
4546911894,Vaillant,Philippine,vaillant_philippine@ifrance.com,1578137971,18467,1946-02-08,5,1.0,2.0,2.0,4551123954
2083273427,Maillot,Thérèse,maillot_thérèse@wanadoo.fr,6507627726,90889,2001-02-06,7,,,,2954742847
9471119700,Lévêque,Chantal,lévêque_chantal@wanadoo.fr,8883989574,82561,1935-08-14,4,,1.0,,7382270602
6459964696,Blin,Margaret,blin_margaret@ifrance.com,4182196728,83324,1995-07-01,1,1.0,,,8965668535
9912411680,Chauvet,Colette,chauvet_colette@gmail.com,2746267081,40351,1999-05-29,1,,,,9049066537
9745225980,Mercier,Olivie,mercier_olivie@voila.fr,5205895890,75270,1949-07-07,3,,,,7459875960
9772084812,Roger,Édith,roger_édith@tiscali.fr,7738725740,27600,1976-10-06,1,,,,9483825704
9828226546,Weber,Jacques,weber_jacques@laposte.net,6206692941,75991,1951-08-12,7,1.0,2.0,1.0,7967163462
5057548139,Barbe,Christine,barbe_christine@tiscali.fr,2976328434,15532,1975-01-29,1,,,,7459875960
4847359076,Lucas,Claire,lucas_claire@hotmail.fr,6024175835,15372,2001-04-07,7,2.0,,1.0,6793816076
4999246890,Le Goff,Claire,le goff_claire@voila.fr,3175812657,17465,1947-12-28,1,,,,8236279818
8829265680,Vallée,Zacharie,vallée_zacharie@club-internet.fr,6057889432,18711,1997-10-02,3,,,,3322968243
7744946146,Duval,Zoé,duval_zoé@tele2.fr,2695831586,73469,1983-06-13,7,2.0,,,3431295653
6594096080,Collet,Antoine,collet_antoine@ifrance.com,7131264941,97416,1970-04-21,1,1.0,,2.0,7935233743
8712697037,Auger,Michelle,auger_michelle@tele2.fr,8337195766,27627,1994-12-06,1,,,,2740300555
9932160479,Dupuis,Emmanuel,dupuis_emmanuel@tiscali.fr,9369576021,25020,1975-10-16,1,,,,6774919538
3890521930,Seguin,Luc,seguin_luc@bouygtel.fr,1221665319,51326,1946-12-07,1,,,,2587949349
5054946312,Leroux,Michelle,leroux_michelle@yahoo.fr,8444275843,98131,1973-02-16,1,,,,7459875960
6173018476,Alves,Henriette,alves_henriette@wanadoo.fr,5986054039,76673,1997-05-20,1,,2.0,,8970764836
7768134525,Menard,Audrey,menard_audrey@gmail.com,0926412023,58174,1983-08-14,7,2.0,3.0,1.0,5622045506
7761302098,Barre,Susan,barre_susan@ifrance.com,4552686426,92489,1958-09-27,1,,,,6356963178
5285346829,Roy,Jérôme,roy_jérôme@wanadoo.fr,3875800377,29454,1981-12-23,5,2.0,,2.0,7459875960
8011550136,Blondel,Michelle,blondel_michelle@laposte.net,2687866553,60111,1987-02-09,1,,,,8236279818
2535197213,Gérard,Marie,gérard_marie@noos.fr,8282039694,38476,1939-02-22,1,,1.0,,2447515723
9722440476,Faure,Maggie,faure_maggie@tiscali.fr,6809029915,18651,1948-07-18,1,,,,5480431818
5484138311,Mallet,Gérard,mallet_gérard@wanadoo.fr,3621916999,59250,1997-08-19,7,2.0,,3.0,2447515723
6848616053,Didier,Maggie,didier_maggie@voila.fr,6991161636,95297,1939-01-02,1,,,,8894037471
3710607250,Mace,Aurélie,mace_aurélie@laposte.net,4472229768,39959,1966-10-29,1,2.0,,1.0,2587949349
9303934545,Dubois,Claudine,dubois_claudine@free.fr,9097231837,27126,1996-01-26,4,1.0,1.0,3.0,2557438769
7019937180,Guibert,Juliette,guibert_juliette@voila.fr,1012408393,66172,1993-12-03,5,1.0,2.0,1.0,3038314745
2187326593,Hoarau,Honoré,hoarau_honoré@free.fr,5404570544,54340,1995-12-31,1,,,,8659756853
6863439608,Bernard,Anaïs,bernard_anaïs@club-internet.fr,8073652864,47320,1971-09-18,1,,,,1083144912
2086142374,Pierre,Théodore,pierre_théodore@laposte.net,7833405108,29621,1935-09-13,1,2.0,,,4551123954
9705788304,Julien,Marcelle,julien_marcelle@ifrance.com,2229953840,11122,1955-08-07,1,,,,9483825704
1867138935,Peron,Frédérique,peron_frédérique@free.fr,0003440910,98491,1975-09-15,5,1.0,,1.0,8894037471
2812126460,Baron,Chantal,baron_chantal@ifrance.com,1589386685,32193,2006-11-10,4,1.0,1.0,1.0,3538927591
3924773406,Regnier,Geneviève,regnier_geneviève@laposte.net,2553491065,34363,1995-06-16,7,,1.0,1.0,1291576549
3225651793,Ferrand,Geneviève,ferrand_geneviève@bouygtel.fr,9614806549,59064,1974-11-26,5,1.0,,,6774919538
4370359310,Baron,Catherine,baron_catherine@wanadoo.fr,6499089143,85699,1939-08-02,1,,,,1177570259
1734498509,Laroche,Anastasie,laroche_anastasie@bouygtel.fr,4244419850,60553,1982-10-20,7,,3.0,3.0,9252043601
2714934260,Bertin,Théophile,bertin_théophile@hotmail.fr,6145356195,20619,1977-12-29,5,2.0,,3.0,3322968243
9724603865,Legendre,Michelle,legendre_michelle@dbmail.com,7068906318,87212,2001-12-04,1,,,,2945965350
7899116400,Navarro,Nicole,navarro_nicole@tele2.fr,5116943369,16197,1965-08-13,2,,,,5366105887
8915417835,Baudry,Françoise,baudry_françoise@gmail.com,0140147400,57542,1970-05-04,5,2.0,2.0,2.0,7919556033
1648058009,Mary,Isaac,mary_isaac@wanadoo.fr,8202578023,48395,1958-08-31,1,,,,3392728242
9254795503,Meyer,Agnès,meyer_agnès@laposte.net,7509718340,60789,1956-02-19,1,,,2.0,7713134262
1141235831,Rey,Joseph,rey_joseph@club-internet.fr,7389094131,38863,1938-03-09,1,,,,3794479229
1259606584,Petit,Gabriel,petit_gabriel@free.fr,7445345250,37426,1974-06-22,1,1.0,,,2954742847
1618906231,Deschamps,Margaud,deschamps_margaud@gmail.com,6411822533,83623,1985-01-15,7,2.0,1.0,2.0,7970714119
3409373881,Allain,Danielle,allain_danielle@hotmail.fr,4162437477,37802,1996-07-24,1,,,,1231672681
3548198465,Bonnin,Andrée,bonnin_andrée@club-internet.fr,1692880471,15453,1997-04-09,5,1.0,2.0,1.0,7459875960
7213167221,Faivre,Théophile,faivre_théophile@bouygtel.fr,7166471133,88396,1962-06-09,1,,,,2447515723
2139560625,Hamon,Bernadette,hamon_bernadette@laposte.net,1838907230,81571,1951-02-10,1,,,,5877273185
4384143705,Weiss,Dorothée,weiss_dorothée@yahoo.fr,5025623412,38694,2003-04-10,2,,,,1083144912
5537883513,Renaud,Constance,renaud_constance@ifrance.com,5833980065,21565,1942-11-29,1,,,,9596329928
9814194315,Dias,Cécile,dias_cécile@tele2.fr,4662846460,90669,1944-03-31,1,,,,8970764836
2793300164,Lombard,Xavier,lombard_xavier@dbmail.com,3143193876,58410,1944-04-25,5,1.0,3.0,,3392728242
8350814347,Fernandez,Josette,fernandez_josette@dbmail.com,1662695667,27320,2005-01-12,1,,,,2369643785
8783627056,Marty,Olivier,marty_olivier@dbmail.com,3426595850,90785,1957-08-21,1,,,,3487627735
6602754248,Lenoir,Roger,lenoir_roger@live.com,0972252268,10974,1982-11-22,5,1.0,3.0,,9483825704
4536594713,Leroux,Pénélope,leroux_pénélope@sfr.fr,4071449178,29370,1962-06-02,1,,,,3431295653
7034871276,Lagarde,Honoré,lagarde_honoré@ifrance.com,6220188092,94716,1972-07-06,7,2.0,,1.0,1214418842
4958365759,Texier,Émile,texier_émile@bouygtel.fr,2122534673,76356,1963-07-08,1,,2.0,,4261260447
2651412710,Delannoy,Emmanuelle,delannoy_emmanuelle@wanadoo.fr,6561981136,59663,1954-03-16,3,,,,3392728242
9547657412,Courtois,Marine,courtois_marine@tele2.fr,9491088203,95008,1959-10-11,3,,,,5480431818
3574071031,Hernandez,Sylvie,hernandez_sylvie@dbmail.com,6426338618,15795,2004-09-28,7,,3.0,1.0,8876413213
3657676204,Girard,Lucy,girard_lucy@wanadoo.fr,1251635417,37006,1976-04-07,1,,1.0,,4437557565
8840036079,Letellier,Adèle,letellier_adèle@orange.fr,7648735304,51743,1962-11-07,2,,,,7459875960
9329249502,Legros,Guillaume,legros_guillaume@sfr.fr,2156858583,11072,1988-12-27,1,,2.0,,6774919538
2689733690,Tessier,Anastasie,tessier_anastasie@voila.fr,6567222211,22387,1938-02-14,1,,,1.0,8283391142
3640095923,Rivière,Eugène,rivière_eugène@tiscali.fr,2941645684,45730,1939-06-25,1,,,,3538927591
7454076339,Pinto,Franck,pinto_franck@gmail.com,2484816852,53715,1984-06-15,1,,2.0,,8965668535
5786229981,Antoine,Maggie,antoine_maggie@yahoo.fr,4182294031,28303,1936-09-01,2,,,1.0,1291576549
2616279426,Léger,Marine,léger_marine@gmail.com,2694354500,57428,1958-03-04,3,,,,2945965350
9713140410,Rossi,Matthieu,rossi_matthieu@orange.fr,6738154488,99109,1962-08-09,2,,,,2369643785
3775272228,Lucas,Claudine,lucas_claudine@club-internet.fr,2351311799,51770,1982-10-22,3,,,,8236279818
2344039975,Sanchez,Hugues,sanchez_hugues@live.com,8465280398,47834,1959-06-06,3,,,,5480431818
2938480081,Blot,Amélie,blot_amélie@gmail.com,8388515567,31718,1983-04-06,7,1.0,3.0,2.0,2740300555
7199597739,Laporte,Henriette,laporte_henriette@dbmail.com,5432548480,82833,1982-02-16,1,2.0,,,8659756853
1877150215,Boyer,Marie,boyer_marie@gmail.com,5452477987,12536,1937-09-15,3,,,1.0,3794479229
1255856604,Hoareau,Julien,hoareau_julien@tele2.fr,8395717328,26768,1987-04-20,2,,,,7738358497
7420034820,Michaud,Joséphine,michaud_joséphine@wanadoo.fr,0632359808,37740,1992-11-21,1,,,,7935233743
7480525689,Gilles,Agathe,gilles_agathe@dbmail.com,1873824100,87754,1947-05-27,4,1.0,1.0,1.0,3794479229
7678269797,Coulon,Agnès,coulon_agnès@wanadoo.fr,9346027263,87772,1965-07-25,1,,,,6356963178
6966186999,Evrard,Philippine,evrard_philippine@hotmail.fr,3040123663,86556,1964-12-15,1,,,,9072452886
2296460043,Baron,Claire,baron_claire@voila.fr,6333187773,80925,1951-12-13,2,,,,3431295653
4125355893,Thierry,Édith,thierry_édith@sfr.fr,7702121763,17522,1942-07-26,7,1.0,1.0,2.0,5877273185
5094824712,Pires,Gilles,pires_gilles@live.com,1416883550,83748,1976-07-17,1,,,,8054020172
7126510320,Delahaye,Anne,delahaye_anne@live.com,5839811005,83945,2003-01-16,2,,,,5664845352
6468050349,Blanchet,Jérôme,blanchet_jérôme@laposte.net,2951692737,62482,1986-03-15,4,2.0,2.0,,7713134262
4029685331,Blanchet,Stéphane,blanchet_stéphane@laposte.net,2395213072,94749,2003-05-21,1,,,,5366105887
7599417961,Clément,Luc,clément_luc@sfr.fr,9339947190,27536,1962-12-11,1,,,,6356963178
4340038229,Roux,Danielle,roux_danielle@voila.fr,4913688589,93277,1940-04-14,3,,,,9596329928
9334315080,Rossi,Astrid,rossi_astrid@live.com,3064709554,95112,1992-08-24,1,,1.0,,8283391142
2784023247,Leroux,Olivier,leroux_olivier@wanadoo.fr,9651989905,16853,1989-08-02,1,,,,2369643785
1950485824,Deschamps,Stéphane,deschamps_stéphane@bouygtel.fr,9255997163,58729,1976-11-21,1,,,,3392728242
9536431355,Bourdon,Isabelle,bourdon_isabelle@free.fr,2373497549,68774,1992-03-01,5,2.0,3.0,3.0,9483825704
5985075414,Grégoire,Marcel,grégoire_marcel@wanadoo.fr,9657828510,80690,1950-08-26,1,,,,8358901571
9230574591,Chrétien,Georges,chrétien_georges@tiscali.fr,9464067864,69667,1970-04-17,7,,1.0,1.0,8970764836
3349278841,Pineau,Agnès,pineau_agnès@laposte.net,6995789361,12837,1948-08-30,5,1.0,2.0,,9596329928
4247381768,Robert,Denis,robert_denis@dbmail.com,2421187621,21119,1995-07-10,1,,,,3487627735
2887664461,Sanchez,Astrid,sanchez_astrid@free.fr,2657934991,15172,1949-02-26,1,,,,1214418842
3546942702,Georges,Émile,georges_émile@yahoo.fr,7414995510,81790,1951-08-28,3,,,,2587949349
3901549295,Hubert,Agnès,hubert_agnès@bouygtel.fr,5950816395,74945,1976-07-23,1,,,,9252043601
6230769605,Bonnet,Timothée,bonnet_timothée@noos.fr,9727021047,31722,1988-06-26,1,,,,8876413213
1652388656,Rivière,Élise,rivière_élise@yahoo.fr,0248317760,12581,1946-07-09,5,2.0,3.0,1.0,2557438769
5004454704,Marchand,Adrienne,marchand_adrienne@tiscali.fr,9544195134,11907,1937-06-14,1,,,,7713134262
7856397730,Picard,Gilbert,picard_gilbert@sfr.fr,1060559226,52427,1935-11-27,1,,,,4551123954
2403501274,Perrin,Théodore,perrin_théodore@gmail.com,5184319673,20889,1987-05-21,1,,,,8030289257
